actual_mime,extension_mismatch,id,source_url,path,asset_type,width,height,bytes,download_status,production_status,recommended_section,quality_notes,sha256,provider_name,provider_category,source_pages
image/png,False,asset-3a3c858d3162,https://skysend.ru/images/logo.png,assets/originals/logo.png,brand,158,100,28668,verified,approved-original,global.brand / software.brand,Официальный оригинал. Для SkySend предпочтителен logotip_skysend.svg; не обводить растр заново.,de0097e750745ea1efba797bc3a9020db6175bc89e3b0749703e0fff25675536,,,about.html | about__feedback.html | about__geografiy.html | about__history.html | about__jobs.html | about__leaders.html | about__leaders__belyaeva-olga-konstantinovna.html | about__leaders__ignatev-alexey-nikolaevich.html | about__leaders__lifanova-natalya-vladimirovna.html | about__leaders__starodub-igor-vladimirovich.html | about__leaders__stepina-anna-anatolevna.html | about__news.html | about__news__201-business-mission-az.html | about__news__202-support-older-versions.html | about__news__203-connecting-terminals.html | about__news__205-18.html | about__news__76-sweetstock.html | about__our-goals.html | about__providers.html | allvend.html | autorally.html | benefits.html | benefits__exclusive-innovations.html | benefits__highest-award.html | benefits__lower-costs.html | benefits__online-support.html | benefits__protection-of-data.html | benefits__stable-job.html | benefits__the-high-speed.html | buy.html | buy__accessories.html | buy__accessories__acceptor.html | buy__accessories__fiscal-registrars.html | buy__accessories__hardware.html | buy__accessories__modems.html | buy__accessories__other-parts.html | buy__accessories__printers.html | buy__accessories__touch-screens-and-monitors.html | buy__fingerprint.html | buy__fiscal-server.html | buy__flash-drives.html | buy__payment-terminals.html | component__k2__item__16__411c1b7a.html | download.html | download__10.html | download__11.html | download__2.html | download__3.html | download__4.html | download__5.html | download__6.html | download__7.html | download__8.html | download__9.html | home.html | partners.html | partners__advertisers__advertising-on-the-check.html | partners__advertisers__efficiency.html | partners__advertisers__information.html | partners__advertisers__online-sms-delivery.html | partners__advertisers__partnerships.html | partners__advertisers__price.html | partners__advertisers__statistics-shows.html | partners__advertisers__targeting.html | partners__advertisers__videoadvertising.html | partners__agent__buy-terminals.html | partners__agent__cost-reduction.html | partners__agent__fingerprint-scanner.html | partners__agent__income.html | partners__agent__information.html | partners__agent__innovation.html | partners__agent__remote-control.html | partners__agent__rma.html | partners__agent__stable-work.html | partners__agent__transfer-terminal.html | partners__gateway__buy-terminal.html | partners__gateway__connect-providers.html | partners__gateway__high-reward.html | partners__gateway__highspeed.html | partners__gateway__information.html | partners__gateway__operator-point.html | partners__gateway__quick-start.html | partners__gateway__round-the-clock-support.html | partners__gateway__translate-terminal.html | partners__gateway__xml.html | partners__providers__automate-reporting.html | partners__providers__connecting-to-finger.html | partners__providers__connecting-to-skysend.html | partners__providers__free-connection.html | partners__providers__high-speed.html | partners__providers__information.html | partners__providers__partnership.html | partners__providers__payment-collection.html | partners__providers__placing-terminals.html | partners__providers__privacy-policy.html | partners__representatives__cashier-in-the-region.html | partners__representatives__connecting-players.html | partners__representatives__dealer-discounts.html | partners__representatives__exclusivity-in-the-region.html | partners__representatives__items-of-income.html | partners__representatives__mastering-directions.html | partners__representatives__predstavitelyam.html | partners__representatives__publication-of-information.html | partners__representatives__running-banks-fps.html | partners__suppliers__connectingto-finger.html | partners__suppliers__connectingto-skysend.html | partners__suppliers__directory-of-products.html | partners__suppliers__ease-of-interaction.html | partners__suppliers__freeconnection.html | partners__suppliers__increase-sales.html | partners__suppliers__information.html | partners__suppliers__integration-in-xml.html | partners__suppliers__sales-network-products.html | partners__suppliers__work-in-the-office.html | pravila-sistemy.html | program.html | program__finger.html | program__rma-android.html | program__rma-pc.html | program__software-for-pos-terminal.html | program__terminal-software.html | program__xml-gateway.html
,,asset-cad9306c686f,https://skysend.ru/images/news/auto/map.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,autorally.html
,,asset-08a2320efb04,https://skysend.ru/images/news/moscow/skrin_fast.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,autorally.html
,,asset-c68b74024fcd,https://skysend.ru/images/news/moscow/skrin_finger.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,autorally.html
,,asset-b17bf7904a26,https://skysend.ru/images/news/moscow/skrin_ignatiev.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,autorally.html
,,asset-54a2ccfd998e,https://skysend.ru/images/news/moscow/skrin_moscow.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,autorally.html
,,asset-c215047315b1,https://skysend.ru/images/news/moscow/skrin_po.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,autorally.html
,,asset-205771ceabad,https://skysend.ru/images/news/moscow/skrin_start.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,autorally.html
,,asset-f552f89236d2,https://skysend.ru/images/novie-rinki-sbita/1.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,partners__suppliers__sales-network-products.html
,,asset-5b046d41a3c5,https://skysend.ru/images/novie-rinki-sbita/2.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,partners__suppliers__sales-network-products.html
,,asset-1f84f48c7ad8,https://skysend.ru/images/podderjka/1.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,about__feedback.html
,,asset-4826f696436e,https://skysend.ru/images/podderjka/2.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,about__feedback.html
